,gender,match,samerace,age_o,dec_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,dec
1797,0,1,1,28,1,13,8,8,8,2,9,8,7,8,24,2,1,4,7,1
1798,0,0,0,28,1,13,7,7,7,4,7,7,5,7,24,2,1,4,7,0
1799,0,1,1,29,1,13,7,7,8,2,9,7,8,9,24,2,1,4,7,1
1800,0,1,1,27,1,13,6,6,7,2,6,8,7,7,24,2,1,4,7,1
1801,0,1,1,22,1,13,7,5,7,2,7,8,5,7,24,2,1,4,7,1
1802,0,0,1,23,1,1,7,7,8,2,9,6,8,6,33,2,6,2,6,0
1803,0,0,1,28,0,1,5,4,7,2,7,5,4,5,33,2,6,2,6,0
1804,0,0,0,29,0,1,4,3,9,1,7,4,8,5,33,2,6,2,6,0
1805,0,0,1,22,0,1,4,6,10,2,8,5,10,5,33,2,6,2,6,1
1806,0,0,0,27,0,1,3,2,6,4,6,3,7,2,33,2,6,2,6,0
1807,0,0,1,26,0,1,5,4,8,2,7,5,6,6,33,2,6,2,6,1
1808,0,0,1,27,0,1,6,,9,2,9,4,,5,33,2,6,2,6,1
1809,0,0,1,30,0,1,6,4,9,2,9,6,8,6,33,2,6,2,6,1
1810,0,0,0,26,0,1,5,,7,6,7,3,,5,33,2,6,2,6,1
1811,0,0,1,23,0,1,3,2,7,2,6,3,5,4,33,2,6,2,6,0
1812,0,0,0,23,0,1,6,6,5,4,5,5,6,6,33,2,6,2,6,1
1813,0,0,1,28,0,1,7,8,9,2,9,7,8,8,33,2,6,2,6,1
1814,0,0,0,28,0,1,4,3,7,4,7,5,7,5,33,2,6,2,6,0
1815,0,0,1,29,0,1,6,9,8,2,9,5,7,6,33,2,6,2,6,1
1816,0,0,1,27,0,1,1,1,8,2,9,,8,2,33,2,6,2,6,1
1817,0,0,1,22,0,1,3,5,6,2,5,4,5,4,33,2,6,2,6,0
1818,0,0,1,23,1,10,9,8,9,2,9,9,7,7,23,2,5,2,5,0
1819,0,0,1,28,1,10,9,9,8,2,8,8,7,8,23,2,5,2,5,0
1820,0,0,0,29,0,10,7,7,8,1,9,6,9,9,23,2,5,2,5,0
1821,0,0,1,22,0,10,5,1,8,2,10,6,3,9,23,2,5,2,5,1
1822,0,1,0,27,1,10,8,5,7,4,7,8,7,7,23,2,5,2,5,1
1823,0,0,1,26,0,10,6,5,8,2,8,8,6,6,23,2,5,2,5,0
1824,0,0,1,27,0,10,7,5,7,2,9,7,6,7,23,2,5,2,5,0
1825,0,0,1,30,0,10,7,6,8,2,10,7,7,8,23,2,5,2,5,0
1826,0,0,0,26,1,10,8,,7,6,9,7,,9,23,2,5,2,5,0
1827,0,0,1,23,0,10,3,6,6,2,5,4,5,4,23,2,5,2,5,0
1828,0,0,0,23,1,10,7,8,8,4,8,8,8,8,23,2,5,2,5,0
1829,0,0,1,28,0,10,8,9,7,2,8,8,7,9,23,2,5,2,5,1
1830,0,0,0,28,0,10,,,,4,,,,,23,2,5,2,5,0
1831,0,0,1,29,1,10,8,10,9,2,9,8,8,9,23,2,5,2,5,0
1832,0,0,1,27,0,10,4,4,7,2,8,4,6,5,23,2,5,2,5,0
1833,0,0,1,22,0,10,4,5,7,2,6,5,6,6,23,2,5,2,5,0
1834,0,0,1,23,1,10,9,8,8,2,9,9,7,7,24,2,9,7,5,0
1835,0,0,1,28,1,10,8,9,8,2,8,8,7,7,24,2,9,7,5,0
1836,0,0,0,29,0,10,5,3,8,1,9,4,10,4,24,2,9,7,5,0
1837,0,0,1,22,0,10,4,3,8,2,10,6,5,7,24,2,9,7,5,1
1838,0,0,0,27,0,10,6,5,6,4,7,5,6,7,24,2,9,7,5,0
1839,0,0,1,26,0,10,5,3,7,2,6,6,5,8,24,2,9,7,5,1
1840,0,0,1,27,0,10,7,7,8,2,9,4,,8,24,2,9,7,5,1
1841,0,0,1,30,0,10,6,5,8,2,9,6,8,6,24,2,9,7,5,0
1842,0,0,0,26,0,10,5,,7,6,7,5,,6,24,2,9,7,5,0
1843,0,0,1,23,0,10,3,5,6,2,6,2,5,4,24,2,9,7,5,0
1844,0,0,0,23,1,10,7,7,7,4,7,7,7,7,24,2,9,7,5,0
1845,0,0,1,28,0,10,8,8,9,2,9,7,9,8,24,2,9,7,5,0
1846,0,0,0,28,1,10,6,8,7,4,6,6,6,6,24,2,9,7,5,0
1847,0,0,1,29,1,10,6,3,8,2,9,6,8,5,24,2,9,7,5,0
1848,0,0,1,27,0,10,3,2,7,2,9,2,4,2,24,2,9,7,5,1
1849,0,0,1,22,0,10,4,5,6,2,6,4,5,5,24,2,9,7,5,1
1850,0,0,1,23,1,6,9,8,9,2,8,8,7,7,36,2,1,7,5,0
1851,0,0,1,28,0,6,5,,8,2,8,6,6,5,36,2,1,7,5,0
1852,0,0,0,29,0,6,4,,8,1,,5,7,6,36,2,1,7,5,0
1853,0,0,1,22,0,6,4,5,6,2,7,5,5,4,36,2,1,7,5,0
1854,0,0,0,27,0,6,4,3,6,4,8,4,6,3,36,2,1,7,5,0
1855,0,0,1,26,0,6,6,7,8,2,7,5,7,6,36,2,1,7,5,0
1856,0,1,1,27,1,6,10,8,10,2,10,9,8,8,36,2,1,7,5,1
1857,0,0,1,30,1,6,7,7,7,2,9,8,7,7,36,2,1,7,5,0
1858,0,0,0,26,0,6,7,,7,6,7,7,,7,36,2,1,7,5,0
1859,0,0,1,23,0,6,3,3,6,2,8,3,5,2,36,2,1,7,5,0
1860,0,0,0,23,0,6,4,3,6,4,7,4,6,6,36,2,1,7,5,0
1861,0,0,1,28,0,6,7,7,8,2,9,7,8,7,36,2,1,7,5,0
1862,0,0,0,28,1,6,5,5,7,4,7,5,6,6,36,2,1,7,5,0
1863,0,0,1,29,1,6,8,7,8,2,9,6,7,6,36,2,1,7,5,0
1864,0,0,1,27,0,6,1,1,4,2,5,1,3,1,36,2,1,7,5,0
1865,0,0,1,22,0,6,4,4,6,2,5,5,5,5,36,2,1,7,5,0
1866,0,0,0,23,1,8,8,6,7,2,7,9,8,9,26,4,3,3,5,0
1867,0,0,0,28,0,8,5,3,6,2,6,6,6,6,26,4,3,3,5,0
1868,0,1,0,29,1,8,6,7,10,1,9,8,8,8,26,4,3,3,5,1
1869,0,0,0,22,0,8,4,6,8,2,9,7,6,10,26,4,3,3,5,1
1870,0,0,1,27,1,8,5,5,7,4,7,5,7,8,26,4,3,3,5,0
1871,0,0,0,26,0,8,6,8,9,2,7,7,7,8,26,4,3,3,5,1
1872,0,0,0,27,0,8,6,5,6,2,6,9,6,8,26,4,3,3,5,0
1873,0,1,0,30,1,8,8,5,8,2,8,7,8,10,26,4,3,3,5,1
1874,0,1,0,26,1,8,8,,8,6,8,8,,9,26,4,3,3,5,1
1875,0,0,0,23,0,8,5,4,6,2,5,3,2,8,26,4,3,3,5,0
1876,0,0,1,23,0,8,5,7,7,4,8,4,5,7,26,4,3,3,5,0
1877,0,1,0,28,1,8,9,,8,2,8,10,8,9,26,4,3,3,5,1
1878,0,0,1,28,1,8,6,7,7,4,7,7,6,6,26,4,3,3,5,0
1879,0,0,0,29,0,8,9,4,6,2,7,5,7,9,26,4,3,3,5,0
1880,0,1,0,27,1,8,8,6,4,2,,8,8,7,26,4,3,3,5,1
1881,0,0,0,22,0,8,4,4,7,2,5,5,6,6,26,4,3,3,5,0
1882,0,0,0,23,1,8,8,7,8,2,8,9,7,7,27,4,7,4,5,0
1883,0,0,0,28,0,8,6,,6,2,6,7,5,5,27,4,7,4,5,0
1884,0,0,0,29,1,8,7,7,8,1,8,7,8,8,27,4,7,4,5,0
1885,0,0,0,22,0,8,5,5,6,2,8,6,7,5,27,4,7,4,5,0
1886,0,0,1,27,1,8,6,7,6,4,7,6,6,7,27,4,7,4,5,0
1887,0,0,0,26,0,8,7,5,8,2,8,8,6,7,27,4,7,4,5,1
1888,0,0,0,27,0,8,6,,7,2,7,7,,,27,4,7,4,5,0
1889,0,0,0,30,1,8,8,5,8,2,9,8,9,6,27,4,7,4,5,0
1890,0,0,0,26,1,8,8,,8,6,8,8,8,8,27,4,7,4,5,0
1891,0,0,0,23,1,8,5,3,5,2,6,6,4,5,27,4,7,4,5,0
1892,0,0,1,23,1,8,7,5,8,4,8,7,6,6,27,4,7,4,5,0
1893,0,1,0,28,1,8,9,,9,2,9,9,9,,27,4,7,4,5,1
1894,0,0,1,28,1,8,6,5,6,4,7,6,8,5,27,4,7,4,5,0
1895,0,0,0,29,1,8,8,6,7,2,7,7,8,6,27,4,7,4,5,0
1896,0,0,0,27,1,8,6,4,4,2,6,7,8,9,27,4,7,4,5,0
1897,0,0,0,22,0,8,5,5,8,2,5,5,6,7,27,4,7,4,5,0
1898,0,0,1,23,1,13,8,6,9,2,9,9,7,8,28,2,3,3,4,0
1899,0,0,1,28,1,13,7,6,9,2,7,8,7,7,28,2,3,3,4,0
1900,0,1,0,29,1,13,5,,9,1,9,6,8,6,28,2,3,3,4,1
1901,0,0,1,22,0,13,7,7,6,2,7,7,8,5,28,2,3,3,4,0
1902,0,0,0,27,1,13,6,5,6,4,6,8,7,7,28,2,3,3,4,0
1903,0,0,1,26,1,13,8,6,8,2,8,8,7,7,28,2,3,3,4,0
1904,0,0,1,27,0,13,5,,6,2,6,6,,6,28,2,3,3,4,0
1905,0,0,1,30,1,13,7,5,7,2,9,9,6,7,28,2,3,3,4,0
1906,0,1,0,26,1,13,7,,7,6,7,7,,7,28,2,3,3,4,1
1907,0,0,1,23,1,13,7,4,6,2,6,6,4,5,28,2,3,3,4,0
1908,0,0,0,23,0,13,6,6,6,4,6,5,6,6,28,2,3,3,4,0
1909,0,0,1,28,0,13,9,8,8,2,9,9,8,8,28,2,3,3,4,1
1910,0,0,0,28,1,13,6,6,7,4,7,7,6,6,28,2,3,3,4,0
1911,0,1,1,29,1,13,9,10,7,2,8,8,9,6,28,2,3,3,4,1
1912,0,1,1,27,1,13,6,7,4,2,7,6,6,5,28,2,3,3,4,1
1913,0,1,1,22,1,13,8,8,8,2,8,8,7,8,28,2,3,3,4,1
1914,0,0,1,23,1,7,9,7,8,2,9,10,7,7,31,2,3,3,5,0
1915,0,0,1,28,1,7,8,5,9,2,9,8,8,8,31,2,3,3,5,0
1916,0,0,0,29,1,7,7,3,10,1,9,7,8,8,31,2,3,3,5,0
1917,0,0,1,22,0,7,6,5,8,2,10,8,6,8,31,2,3,3,5,0
1918,0,0,0,27,0,7,5,3,9,4,8,6,6,5,31,2,3,3,5,0
1919,0,0,1,26,1,7,8,5,9,2,9,9,8,8,31,2,3,3,5,0
1920,0,0,1,27,1,7,9,9,10,2,9,9,,9,31,2,3,3,5,0
1921,0,1,1,30,1,7,8,7,10,2,9,8,8,8,31,2,3,3,5,1
1922,0,0,0,26,0,7,7,,7,6,9,5,9,8,31,2,3,3,5,0
1923,0,1,1,23,1,7,6,4,5,2,6,7,5,7,31,2,3,3,5,1
1924,0,0,0,23,1,7,7,7,7,4,7,8,7,7,31,2,3,3,5,0
1925,0,0,1,28,0,7,8,8,8,2,9,7,9,7,31,2,3,3,5,1
1926,0,0,0,28,1,7,6,7,7,4,7,6,6,7,31,2,3,3,5,0
1927,0,0,1,29,1,7,7,5,9,2,9,7,8,7,31,2,3,3,5,0
1928,0,0,1,27,0,7,3,3,6,2,8,4,6,4,31,2,3,3,5,0
1929,0,0,1,22,1,7,6,5,7,2,7,7,7,7,31,2,3,3,5,0
1930,0,0,1,23,1,13,9,6,8,2,8,10,7,9,28,2,1,2,3,0
1931,0,0,1,28,1,13,7,,8,2,7,8,7,7,28,2,1,2,3,0
1932,0,0,0,29,1,13,8,8,8,1,,8,7,8,28,2,1,2,3,0
1933,0,0,1,22,1,13,8,5,8,2,8,10,8,9,28,2,1,2,3,0
1934,0,1,0,27,1,13,9,9,7,4,7,8,6,7,28,2,1,2,3,1
1935,0,0,1,26,1,13,8,5,9,2,8,8,6,7,28,2,1,2,3,0
1936,0,0,1,27,1,13,7,,9,2,7,9,,9,28,2,1,2,3,0
1937,0,0,1,30,0,13,6,3,9,2,8,10,7,10,28,2,1,2,3,0
1938,0,0,0,26,0,13,,,8,6,8,8,,8,28,2,1,2,3,0
1939,0,0,1,23,1,13,7,4,8,2,5,8,3,4,28,2,1,2,3,0
1940,0,0,0,23,1,13,8,7,8,4,7,9,8,7,28,2,1,2,3,0
1941,0,0,1,28,1,13,9,7,9,2,9,9,8,9,28,2,1,2,3,0
1942,0,0,0,28,1,13,7,5,7,4,7,8,7,8,28,2,1,2,3,0
1943,0,0,1,29,1,13,8,6,9,2,8,9,7,8,28,2,1,2,3,0
1944,0,0,1,27,1,13,6,6,7,2,8,8,8,6,28,2,1,2,3,0
1945,0,1,1,22,1,13,8,7,8,2,7,9,7,8,28,2,1,2,3,1
1946,0,0,0,23,1,13,8,6,9,2,8,9,7,7,27,4,2,3,5,0
1947,0,0,0,28,0,13,5,3,7,2,7,7,,5,27,4,2,3,5,0
1948,0,0,0,29,0,13,5,3,9,1,10,7,9,6,27,4,2,3,5,0
1949,0,0,0,22,0,13,6,2,10,2,9,7,5,6,27,4,2,3,5,1
1950,0,0,1,27,0,13,4,4,7,4,7,6,6,5,27,4,2,3,5,0
1951,0,0,0,26,0,13,5,5,8,2,8,6,7,6,27,4,2,3,5,0
1952,0,1,0,27,1,13,7,,9,2,9,8,,,27,4,2,3,5,1
1953,0,1,0,30,1,13,7,5,9,2,10,8,9,5,27,4,2,3,5,1
1954,0,0,0,26,0,13,7,,8,6,,8,,5,27,4,2,3,5,0
1955,0,1,0,23,1,13,7,3,8,2,8,7,5,6,27,4,2,3,5,1
1956,0,0,1,23,1,13,7,6,7,4,7,7,7,7,27,4,2,3,5,0
1957,0,0,0,28,0,13,8,6,9,2,8,10,8,7,27,4,2,3,5,1
1958,0,0,1,28,0,13,4,5,7,4,6,5,6,5,27,4,2,3,5,0
1959,0,0,0,29,1,13,7,4,7,2,8,7,7,5,27,4,2,3,5,0
1960,0,0,0,27,1,13,6,3,8,2,8,7,6,4,27,4,2,3,5,0
1961,0,0,0,22,0,13,5,5,5,2,5,5,5,5,27,4,2,3,5,0
1962,0,0,0,23,1,7,7,6,9,2,8,7,7,6,28,4,1,1,6,0
1963,0,1,0,28,1,7,7,5,7,2,7,7,6,6,28,4,1,1,6,1
1964,0,0,0,29,0,7,4,2,9,1,8,7,7,6,28,4,1,1,6,0
1965,0,0,0,22,0,7,5,3,9,2,6,7,5,6,28,4,1,1,6,1
1966,0,0,1,27,0,7,4,3,7,4,6,5,7,3,28,4,1,1,6,1
1967,0,1,0,26,1,7,8,6,10,2,8,8,8,8,28,4,1,1,6,1
1968,0,0,0,27,0,7,7,6,8,2,8,7,,6,28,4,1,1,6,1
1969,0,0,0,30,0,7,5,5,8,2,8,7,7,6,28,4,1,1,6,0
1970,0,0,0,26,0,7,5,,7,6,7,6,,4,28,4,1,1,6,0
1971,0,0,0,23,0,7,4,4,8,2,6,4,6,5,28,4,1,1,6,1
1972,0,0,1,23,0,7,6,5,7,4,7,7,6,6,28,4,1,1,6,1
1973,0,0,0,28,0,7,8,6,10,2,8,9,8,7,28,4,1,1,6,1
1974,0,0,1,28,1,7,6,7,7,4,7,5,5,6,28,4,1,1,6,0
1975,0,1,0,29,1,7,6,4,8,2,8,6,7,6,28,4,1,1,6,1
1976,0,0,0,27,0,7,4,1,6,2,8,4,,2,28,4,1,1,6,1
1977,0,0,0,22,0,7,5,5,5,2,5,5,5,5,28,4,1,1,6,0
1978,0,0,1,23,1,8,8,6,9,2,7,9,7,8,27,2,8,3,7,0
1979,0,0,1,28,1,8,7,6,8,2,7,7,8,7,27,2,8,3,7,0
1980,0,0,0,29,1,8,7,7,8,1,8,8,8,7,27,2,8,3,7,0
1981,0,1,1,22,1,8,8,6,9,2,8,9,7,9,27,2,8,3,7,1
1982,0,0,0,27,0,8,4,3,6,4,7,7,7,6,27,2,8,3,7,0
1983,0,1,1,26,1,8,7,5,10,2,8,8,7,8,27,2,8,3,7,1
1984,0,0,1,27,0,8,6,,7,2,7,8,,,27,2,8,3,7,0
1985,0,0,1,30,0,8,5,3,8,2,8,10,10,8,27,2,8,3,7,0
1986,0,1,0,26,1,8,7,,7,6,7,7,,7,27,2,8,3,7,1
1987,0,0,1,23,1,8,6,6,7,2,7,5,6,6,27,2,8,3,7,0
1988,0,0,0,23,1,8,9,8,8,4,8,8,8,8,27,2,8,3,7,0
1989,0,1,1,28,1,8,10,10,9,2,9,10,9,9,27,2,8,3,7,1
1990,0,0,0,28,1,8,6,7,6,4,7,6,7,5,27,2,8,3,7,0
1991,0,1,1,29,1,8,8,5,7,2,8,9,10,8,27,2,8,3,7,1
1992,0,1,1,27,1,8,6,6,8,2,8,7,6,5,27,2,8,3,7,1
1993,0,1,1,22,1,8,7,6,7,2,6,6,6,7,27,2,8,3,7,1
1994,0,0,1,23,1,8,9,7,9,2,9,10,7,8,27,2,5,1,3,0
1995,0,0,1,28,1,8,7,,9,2,8,7,5,7,27,2,5,1,3,0
1996,0,0,0,29,0,8,6,,8,1,8,7,,8,27,2,5,1,3,0
1997,0,1,1,22,1,8,7,6,8,2,8,7,7,10,27,2,5,1,3,1
1998,0,0,0,27,0,8,4,3,5,4,3,6,7,4,27,2,5,1,3,0
1999,0,0,1,26,0,8,7,7,6,2,6,8,6,6,27,2,5,1,3,0
2000,0,0,1,27,0,8,7,5,10,2,8,5,7,,27,2,5,1,3,0
2001,0,0,1,30,0,8,6,5,9,2,8,9,5,6,27,2,5,1,3,0
2002,0,0,0,26,1,8,7,,7,6,7,7,,7,27,2,5,1,3,0
2003,0,0,1,23,1,8,6,3,6,2,5,6,4,4,27,2,5,1,3,0
2004,0,0,0,23,1,8,7,7,7,4,7,7,7,7,27,2,5,1,3,0
2005,0,0,1,28,0,8,8,8,8,2,8,9,8,8,27,2,5,1,3,1
2006,0,0,0,28,1,8,6,6,7,4,7,6,6,6,27,2,5,1,3,0
2007,0,0,1,29,1,8,8,6,8,2,8,10,9,8,27,2,5,1,3,0
2008,0,0,1,27,0,8,5,5,6,2,6,5,5,4,27,2,5,1,3,0
2009,0,0,1,22,1,8,6,5,7,2,7,6,7,8,27,2,5,1,3,0
2010,0,0,0,23,1,8,8,6,8,2,8,9,7,8,30,1,1,1,6,0
2011,0,0,0,28,0,8,5,,7,2,7,6,5,5,30,1,1,1,6,0
2012,0,1,1,29,1,8,8,10,10,1,8,8,9,9,30,1,1,1,6,1
2013,0,0,0,22,0,8,5,4,9,2,10,7,8,8,30,1,1,1,6,1
2014,0,0,0,27,1,8,6,6,7,4,7,5,9,5,30,1,1,1,6,0
2015,0,1,0,26,1,8,8,8,9,2,9,8,8,8,30,1,1,1,6,1
2016,0,0,0,27,0,8,7,5,8,2,10,8,9,7,30,1,1,1,6,0
2017,0,0,0,30,0,8,6,6,8,2,7,7,8,7,30,1,1,1,6,0
2018,0,0,0,26,1,8,7,,7,6,7,7,,7,30,1,1,1,6,0
2019,0,0,0,23,1,8,6,4,6,2,6,7,6,5,30,1,1,1,6,0
2020,0,0,0,23,0,8,6,6,8,4,8,7,7,7,30,1,1,1,6,0
2021,0,0,0,28,0,8,8,8,8,2,10,8,10,8,30,1,1,1,6,1
2022,0,0,0,28,1,8,6,8,8,4,8,6,8,7,30,1,1,1,6,0
2023,0,0,0,29,1,8,6,4,8,2,9,6,10,9,30,1,1,1,6,0
2024,0,1,0,27,1,8,7,7,8,2,7,6,8,7,30,1,1,1,6,1
2025,0,1,0,22,1,8,6,6,7,2,7,7,7,7,30,1,1,1,6,1
2026,0,0,0,23,1,8,7,5,8,2,8,9,6,7,28,4,5,3,4,0
2027,0,0,0,28,0,8,5,,10,2,6,6,,6,28,4,5,3,4,0
2028,0,0,0,29,1,8,8,8,8,1,8,10,9,9,28,4,5,3,4,0
2029,0,0,0,22,0,8,6,6,8,2,8,8,7,9,28,4,5,3,4,1
2030,0,0,1,27,0,8,5,3,5,4,6,5,7,6,28,4,5,3,4,0
2031,0,0,0,26,0,8,5,4,6,2,6,7,7,6,28,4,5,3,4,0
2032,0,0,0,27,1,8,8,,7,2,8,8,,9,28,4,5,3,4,0
2033,0,0,0,30,1,8,7,5,7,2,8,9,8,6,28,4,5,3,4,0
2034,0,0,0,26,1,8,8,,8,6,8,8,,8,28,4,5,3,4,0
2035,0,0,0,23,1,8,6,4,7,2,6,6,5,6,28,4,5,3,4,0
2036,0,0,1,23,1,8,9,8,8,4,8,6,8,8,28,4,5,3,4,0
2037,0,1,0,28,1,8,9,8,8,2,8,10,9,9,28,4,5,3,4,1
2038,0,0,1,28,1,8,5,6,6,4,6,6,7,5,28,4,5,3,4,0
2039,0,0,0,29,1,8,9,5,8,2,9,9,10,9,28,4,5,3,4,0
2040,0,0,0,27,1,8,8,6,5,2,7,8,9,8,28,4,5,3,4,0
2041,0,0,0,22,1,8,7,7,8,2,8,7,8,8,28,4,5,3,4,0
2042,1,0,1,24,0,10,4,4,5,2,6,4,6,4,23,2,3,4,7,1
2043,1,0,1,33,0,10,5,,6,2,8,5,7,6,23,2,3,4,7,1
2044,1,0,1,23,0,10,4,4,6,2,7,4,7,4,23,2,3,4,7,1
2045,1,0,1,24,0,10,8,8,10,2,10,7,9,7,23,2,3,4,7,1
2046,1,0,1,36,0,10,4,,6,2,8,4,,,23,2,3,4,7,1
2047,1,0,0,26,0,10,5,5,5,4,8,5,5,5,23,2,3,4,7,1
2048,1,0,0,27,0,10,1,1,8,4,8,4,6,2,23,2,3,4,7,1
2049,1,0,1,28,0,10,5,,7,2,7,6,7,4,23,2,3,4,7,1
2050,1,0,1,31,0,10,5,,5,2,8,5,9,6,23,2,3,4,7,1
2051,1,0,1,28,0,10,2,1,5,2,5,4,3,1,23,2,3,4,7,1
2052,1,0,0,27,0,10,6,6,7,4,7,6,8,6,23,2,3,4,7,1
2053,1,0,0,28,0,10,5,,6,4,8,6,,6,23,2,3,4,7,1
2054,1,0,1,27,0,10,5,7,8,2,10,5,8,5,23,2,3,4,7,1
2055,1,0,1,27,0,10,2,2,6,2,7,2,7,2,23,2,3,4,7,1
2056,1,0,0,30,0,10,3,3,7,1,10,4,10,3,23,2,3,4,7,1
2057,1,0,0,28,0,10,1,1,3,4,3,2,3,2,23,2,3,4,7,1
2058,1,1,1,24,1,10,9,5,10,2,9,5,7,8,28,2,7,2,6,1
2059,1,0,1,33,0,10,5,5,6,2,8,4,,5,28,2,7,2,6,0
2060,1,0,1,23,0,10,4,4,7,2,8,4,7,5,28,2,7,2,6,1
2061,1,0,1,24,0,10,8,8,10,2,10,7,10,10,28,2,7,2,6,1
2062,1,0,1,36,0,10,7,,7,2,10,5,,8,28,2,7,2,6,0
2063,1,0,0,26,0,10,5,4,6,4,8,5,5,5,28,2,7,2,6,0
2064,1,0,0,27,0,10,2,1,8,4,8,3,7,2,28,2,7,2,6,0
2065,1,0,1,28,0,10,4,7,7,2,8,4,6,4,28,2,7,2,6,1
2066,1,0,1,31,0,10,7,,8,2,10,5,8,8,28,2,7,2,6,1
2067,1,0,1,28,0,10,6,5,7,2,7,3,6,4,28,2,7,2,6,1
2068,1,0,0,27,0,10,5,,6,4,5,4,,4,28,2,7,2,6,0
2069,1,1,0,28,1,10,5,5,5,4,6,5,,8,28,2,7,2,6,1
2070,1,0,1,27,0,10,7,5,8,2,9,6,9,8,28,2,7,2,6,1
2071,1,0,1,27,0,10,1,2,4,2,6,1,6,3,28,2,7,2,6,1
2072,1,0,0,30,0,10,3,3,10,1,10,3,10,6,28,2,7,2,6,0
2073,1,0,0,28,0,10,3,4,6,4,6,2,5,6,28,2,7,2,6,0
2074,1,0,0,24,1,8,8,6,8,2,8,8,10,8,29,1,3,4,6,0
2075,1,0,0,33,0,8,5,4,5,2,7,5,7,8,29,1,3,4,6,0
2076,1,0,0,23,0,8,7,7,8,2,8,7,8,8,29,1,3,4,6,0
2077,1,0,0,24,0,8,7,5,10,2,7,8,7,10,29,1,3,4,6,0
2078,1,0,0,36,0,8,7,,10,2,7,8,8,8,29,1,3,4,6,0
2079,1,1,0,26,1,8,8,7,6,4,7,8,9,8,29,1,3,4,6,1
2080,1,0,0,27,0,8,5,6,5,4,7,7,8,8,29,1,3,4,6,1
2081,1,1,0,28,1,8,8,6,7,2,8,9,8,8,29,1,3,4,6,1
2082,1,0,0,31,0,8,7,2,7,2,7,9,7,7,29,1,3,4,6,1
2083,1,0,0,28,0,8,6,6,6,2,8,8,7,7,29,1,3,4,6,1
2084,1,0,0,27,0,8,6,4,8,4,7,6,7,7,29,1,3,4,6,0
2085,1,0,0,28,0,8,5,,6,4,6,5,6,6,29,1,3,4,6,0
2086,1,0,0,27,0,8,8,9,9,2,9,9,9,9,29,1,3,4,6,1
2087,1,0,0,27,0,8,6,6,7,2,6,7,6,7,29,1,3,4,6,0
2088,1,1,1,30,1,8,8,10,10,1,10,7,10,9,29,1,3,4,6,1
2089,1,0,0,28,0,8,7,8,6,4,7,7,9,10,29,1,3,4,6,1
2090,1,0,1,24,1,10,9,7,10,2,9,10,8,8,22,2,6,2,7,0
2091,1,0,1,33,1,10,8,6,6,2,8,5,8,9,22,2,6,2,7,0
2092,1,0,1,23,1,10,9,9,8,2,8,8,7,10,22,2,6,2,7,0
2093,1,0,1,24,1,10,9,7,9,2,9,10,8,9,22,2,6,2,7,0
2094,1,0,1,36,0,10,6,,8,2,8,6,,,22,2,6,2,7,0
2095,1,0,0,26,1,10,6,5,6,4,7,7,6,6,22,2,6,2,7,0
2096,1,0,0,27,0,10,4,1,8,4,8,5,5,5,22,2,6,2,7,0
2097,1,0,1,28,0,10,7,8,6,2,8,8,6,8,22,2,6,2,7,0
2098,1,0,1,31,0,10,7,7,5,2,8,8,8,8,22,2,6,2,7,0
2099,1,0,1,28,0,10,9,7,7,2,8,9,7,8,22,2,6,2,7,1
2100,1,0,0,27,1,10,8,9,8,4,8,8,9,8,22,2,6,2,7,0
2101,1,0,0,28,1,10,5,6,7,4,7,7,,7,22,2,6,2,7,0
2102,1,1,1,27,1,10,8,6,8,2,9,10,8,9,22,2,6,2,7,1
2103,1,1,1,27,1,10,7,5,7,2,7,8,7,8,22,2,6,2,7,1
2104,1,0,0,30,1,10,8,5,9,1,10,8,9,7,22,2,6,2,7,0
2105,1,0,0,28,1,10,6,7,7,4,6,7,6,7,22,2,6,2,7,0
2106,1,0,0,24,1,10,8,5,10,2,9,8,8,8,27,4,1,1,4,0
2107,1,0,0,33,0,10,7,,7,2,9,6,9,8,27,4,1,1,4,0
2108,1,1,0,23,1,10,9,7,7,2,8,7,7,8,27,4,1,1,4,1
2109,1,0,0,24,0,10,8,8,9,2,9,9,9,8,27,4,1,1,4,0
2110,1,0,0,36,0,10,5,,5,2,10,5,8,,27,4,1,1,4,0
2111,1,0,1,26,0,10,5,4,6,4,6,5,5,6,27,4,1,1,4,1
2112,1,0,1,27,0,10,8,7,8,4,8,6,9,4,27,4,1,1,4,1
2113,1,0,0,28,0,10,6,,8,2,7,4,8,4,27,4,1,1,4,1
2114,1,0,0,31,0,10,7,5,6,2,7,6,6,6,27,4,1,1,4,0
2115,1,1,0,28,1,10,8,9,8,2,7,9,6,7,27,4,1,1,4,1
2116,1,0,1,27,0,10,7,8,6,4,8,5,,7,27,4,1,1,4,0
2117,1,0,1,28,1,10,5,6,5,4,7,5,7,6,27,4,1,1,4,0
2118,1,0,0,27,0,10,5,2,8,2,8,5,7,7,27,4,1,1,4,0
2119,1,0,0,27,0,10,3,3,4,2,6,2,6,4,27,4,1,1,4,0
2120,1,0,0,30,0,10,4,10,6,1,10,7,8,3,27,4,1,1,4,1
2121,1,0,1,28,0,10,1,2,5,4,7,3,5,2,27,4,1,1,4,0
2122,1,0,1,24,1,9,8,7,8,2,8,6,8,8,26,2,1,1,2,0
