,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
1331,2580,0,0,0,27,13,7.0,7.0,8.0,2,8.0,8.0,8.0,8.0,23,4,8,5,6,7.0,1
1332,2581,0,0,0,26,13,4.0,3.0,7.0,2,6.0,3.0,5.0,3.0,23,4,8,5,6,7.0,0
1333,2582,0,0,0,24,13,3.0,2.0,7.0,2,5.0,3.0,4.0,3.0,23,4,8,5,6,7.0,0
1334,2583,0,0,0,26,13,4.0,3.0,6.0,2,5.0,3.0,5.0,5.0,23,4,8,5,6,7.0,0
1335,2584,0,0,0,25,13,7.0,8.0,8.0,6,8.0,8.0,8.0,9.0,23,4,8,5,6,7.0,0
1336,2585,0,0,1,27,13,3.0,3.0,5.0,4,6.0,3.0,7.0,3.0,23,4,8,5,6,7.0,0
1337,2586,0,0,0,27,13,4.0,2.0,7.0,2,8.0,4.0,6.0,5.0,23,4,8,5,6,7.0,0
1338,2587,0,0,0,28,13,4.0,5.0,8.0,2,8.0,6.0,4.0,3.0,23,4,8,5,6,7.0,0
1339,2588,0,0,0,32,13,5.0,5.0,6.0,2,6.0,5.0,6.0,5.0,23,4,8,5,6,7.0,0
1340,2589,0,0,0,28,13,4.0,4.0,5.0,3,6.0,4.0,3.0,2.0,23,4,8,5,6,7.0,0
1341,2590,0,0,0,23,13,4.0,3.0,7.0,2,6.0,3.0,6.0,3.0,23,4,8,5,6,7.0,0
1342,2591,0,0,0,26,13,2.0,2.0,3.0,2,5.0,3.0,4.0,4.0,23,4,8,5,6,7.0,0
1343,2592,0,0,1,24,13,5.0,4.0,9.0,4,7.0,6.0,8.0,3.0,23,4,8,5,6,7.0,1
1344,2593,0,0,0,28,13,3.0,2.0,4.0,2,5.0,3.0,2.0,2.0,23,4,8,5,6,7.0,0
1345,2594,0,0,0,42,13,7.0,6.0,8.0,2,8.0,9.0,5.0,7.0,23,4,8,5,6,7.0,1
1346,2595,0,0,0,30,13,3.0,5.0,6.0,3,5.0,3.0,7.0,1.0,23,4,8,5,6,7.0,0
1347,2596,0,0,0,31,13,3.0,2.0,6.0,2,5.0,3.0,4.0,4.0,23,4,8,5,6,7.0,0
1349,2598,0,0,1,23,7,7.0,6.0,6.0,2,7.0,8.0,7.0,6.0,30,2,2,1,4,1.0,1
1350,2599,0,1,0,26,7,5.0,6.0,6.0,4,6.0,5.0,6.0,5.0,30,2,2,1,4,1.0,1
1351,2600,0,0,1,27,7,7.0,5.0,7.0,2,7.0,8.0,7.0,6.0,30,2,2,1,4,1.0,1
1352,2601,0,1,1,26,7,8.0,7.0,6.0,2,7.0,9.0,6.0,5.0,30,2,2,1,4,1.0,1
1353,2602,0,0,1,24,7,5.0,5.0,4.0,2,6.0,4.0,6.0,6.0,30,2,2,1,4,1.0,0
1354,2603,0,1,1,26,7,6.0,5.0,6.0,2,6.0,6.0,5.0,6.0,30,2,2,1,4,1.0,1
1355,2604,0,0,0,25,7,2.0,2.0,6.0,6,7.0,8.0,7.0,6.0,30,2,2,1,4,1.0,0
1356,2605,0,1,0,27,7,8.0,3.0,6.0,4,7.0,8.0,8.0,7.0,30,2,2,1,4,1.0,1
1357,2606,0,0,1,27,7,8.0,7.0,7.0,2,9.0,10.0,6.0,8.0,30,2,2,1,4,1.0,1
1358,2607,0,0,1,28,7,7.0,8.0,7.0,2,8.0,9.0,5.0,7.0,30,2,2,1,4,1.0,1
1359,2608,0,0,1,32,7,5.0,5.0,5.0,2,5.0,8.0,5.0,5.0,30,2,2,1,4,3.0,1
1360,2609,0,0,0,28,7,5.0,5.0,6.0,3,8.0,5.0,5.0,5.0,30,2,2,1,4,3.0,0
1361,2610,0,1,1,23,7,7.0,7.0,6.0,2,6.0,7.0,6.0,7.0,30,2,2,1,4,3.0,1
1362,2611,0,0,1,26,7,9.0,8.0,8.0,2,8.0,8.0,8.0,8.0,30,2,2,1,4,3.0,1
1363,2612,0,0,0,24,7,4.0,4.0,6.0,4,7.0,6.0,7.0,4.0,30,2,2,1,4,3.0,0
1364,2613,0,0,1,28,7,4.0,4.0,3.0,2,6.0,5.0,4.0,4.0,30,2,2,1,4,3.0,0
1365,2614,0,0,1,42,7,7.0,6.0,6.0,2,6.0,8.0,5.0,5.0,30,2,2,1,4,3.0,1
1366,2615,0,0,0,30,7,7.0,7.0,4.0,3,6.0,9.0,6.0,6.0,30,2,2,1,4,3.0,1
1367,2616,0,0,1,31,7,6.0,6.0,5.0,2,6.0,6.0,6.0,6.0,30,2,2,1,4,3.0,1
1369,2618,0,0,1,23,8,8.0,5.0,5.0,2,6.0,9.0,6.0,7.0,25,2,1,1,5,3.0,1
1370,2619,0,0,0,26,8,7.0,6.0,7.0,4,7.0,8.0,6.0,8.0,25,2,1,1,5,3.0,1
1371,2620,0,0,1,27,8,7.0,5.0,8.0,2,8.0,8.0,8.0,8.0,25,2,1,1,5,3.0,1
1372,2621,0,1,1,26,8,7.0,5.0,7.0,2,7.0,7.0,7.0,5.0,25,2,1,1,5,3.0,1
1373,2622,0,0,1,24,8,6.0,6.0,6.0,2,7.0,7.0,6.0,6.0,25,2,1,1,5,3.0,1
1374,2623,0,0,1,26,8,7.0,7.0,7.0,2,7.0,7.0,7.0,7.0,25,2,1,1,5,3.0,1
1375,2624,0,0,0,25,8,9.0,10.0,9.0,6,9.0,9.0,9.0,8.0,25,2,1,1,5,3.0,1
1376,2625,0,0,0,27,8,8.0,5.0,6.0,4,7.0,7.0,6.0,7.0,25,2,1,1,5,3.0,1
1377,2626,0,0,1,27,8,7.0,4.0,6.0,2,4.0,8.0,8.0,6.0,25,2,1,1,5,3.0,1
1379,2628,0,1,1,32,8,6.0,5.0,6.0,2,6.0,9.0,6.0,7.0,25,2,1,1,5,2.0,1
1380,2629,0,0,0,28,8,8.0,8.0,7.0,3,8.0,7.0,9.0,6.0,25,2,1,1,5,2.0,1
1381,2630,0,0,1,23,8,7.0,7.0,7.0,2,8.0,7.0,7.0,7.0,25,2,1,1,5,2.0,0
1382,2631,0,0,1,26,8,8.0,8.0,7.0,2,8.0,8.0,8.0,7.0,25,2,1,1,5,2.0,1
1383,2632,0,0,0,24,8,3.0,4.0,7.0,4,7.0,4.0,5.0,4.0,25,2,1,1,5,2.0,0
1385,2634,0,0,1,42,8,5.0,6.0,6.0,2,6.0,6.0,7.0,4.0,25,2,1,1,5,2.0,0
1386,2635,0,0,0,30,8,8.0,8.0,8.0,3,7.0,8.0,6.0,8.0,25,2,1,1,5,2.0,1
1387,2636,0,0,1,31,8,9.0,9.0,8.0,2,9.0,8.0,9.0,10.0,25,2,1,1,5,2.0,1
1389,2638,0,0,1,23,8,7.0,6.0,7.0,2,8.0,9.0,8.0,6.0,25,2,8,8,2,2.0,1
1390,2639,0,0,0,26,8,6.0,5.0,8.0,4,9.0,6.0,8.0,5.0,25,2,8,8,2,2.0,0
1391,2640,0,0,1,27,8,8.0,9.0,9.0,2,9.0,9.0,9.0,9.0,25,2,8,8,2,2.0,1
1392,2641,0,0,1,26,8,6.0,5.0,7.0,2,6.0,5.0,4.0,5.0,25,2,8,8,2,2.0,0
1393,2642,0,0,1,24,8,5.0,4.0,6.0,2,6.0,6.0,5.0,5.0,25,2,8,8,2,2.0,0
1394,2643,0,0,1,26,8,7.0,6.0,8.0,2,6.0,5.0,5.0,5.0,25,2,8,8,2,2.0,0
1395,2644,0,0,0,25,8,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,25,2,8,8,2,2.0,1
1396,2645,0,0,0,27,8,7.0,5.0,7.0,4,8.0,7.0,8.0,8.0,25,2,8,8,2,2.0,1
1397,2646,0,0,1,27,8,3.0,2.0,4.0,2,4.0,5.0,4.0,4.0,25,2,8,8,2,2.0,0
1398,2647,0,0,1,28,8,6.0,7.0,9.0,2,8.0,8.0,6.0,8.0,25,2,8,8,2,2.0,1
1399,2648,0,0,1,32,8,7.0,5.0,6.0,2,7.0,6.0,6.0,6.0,25,2,8,8,2,2.0,0
1400,2649,0,0,0,28,8,5.0,6.0,7.0,3,7.0,5.0,8.0,7.0,25,2,8,8,2,2.0,0
1401,2650,0,0,1,23,8,6.0,6.0,7.0,2,7.0,6.0,5.0,7.0,25,2,8,8,2,2.0,0
1402,2651,0,0,1,26,8,5.0,6.0,8.0,2,8.0,6.0,7.0,6.0,25,2,8,8,2,2.0,0
1403,2652,0,0,0,24,8,6.0,3.0,7.0,4,7.0,6.0,5.0,5.0,25,2,8,8,2,2.0,0
1404,2653,0,0,1,28,8,5.0,5.0,8.0,2,7.0,5.0,5.0,5.0,25,2,8,8,2,2.0,0
1405,2654,0,1,1,42,8,7.0,5.0,8.0,2,9.0,9.0,5.0,9.0,25,2,8,8,2,2.0,1
1406,2655,0,0,0,30,8,5.0,8.0,6.0,3,6.0,6.0,7.0,5.0,25,2,8,8,2,2.0,0
1407,2656,0,0,1,31,8,6.0,4.0,6.0,2,7.0,6.0,6.0,6.0,25,2,8,8,2,2.0,0
1409,2658,0,0,1,23,2,9.0,6.0,8.0,2,9.0,9.0,9.0,9.0,22,2,8,5,3,2.0,1
1410,2659,0,0,0,26,2,4.0,4.0,7.0,4,7.0,3.0,5.0,5.0,22,2,8,5,3,2.0,0
1411,2660,0,0,1,27,2,8.0,9.0,9.0,2,9.0,9.0,9.0,9.0,22,2,8,5,3,2.0,1
1412,2661,0,1,1,26,2,6.0,7.0,7.0,2,9.0,5.0,8.0,6.0,22,2,8,5,3,2.0,1
1413,2662,0,0,1,24,2,5.0,6.0,6.0,2,8.0,6.0,5.0,5.0,22,2,8,5,3,2.0,1
1414,2663,0,0,1,26,2,6.0,5.0,7.0,2,7.0,4.0,5.0,5.0,22,2,8,5,3,2.0,0
1415,2664,0,0,0,25,2,8.0,8.0,8.0,6,8.0,8.0,8.0,8.0,22,2,8,5,3,2.0,1
1416,2665,0,0,0,27,2,8.0,3.0,8.0,4,8.0,8.0,7.0,7.0,22,2,8,5,3,2.0,1
1417,2666,0,0,1,27,2,6.0,2.0,4.0,2,7.0,6.0,8.0,7.0,22,2,8,5,3,2.0,1
1418,2667,0,0,1,28,2,5.0,6.0,7.0,2,7.0,6.0,7.0,7.0,22,2,8,5,3,2.0,1
1419,2668,0,0,1,32,2,7.0,7.0,6.0,2,7.0,7.0,7.0,7.0,22,2,8,5,3,7.0,1
1420,2669,0,0,0,28,2,4.0,3.0,6.0,3,7.0,4.0,5.0,2.0,22,2,8,5,3,7.0,0
1421,2670,0,0,1,23,2,5.0,4.0,7.0,2,8.0,4.0,5.0,6.0,22,2,8,5,3,7.0,0
1422,2671,0,0,1,26,2,3.0,4.0,6.0,2,7.0,4.0,5.0,4.0,22,2,8,5,3,7.0,0
1423,2672,0,0,0,24,2,4.0,5.0,8.0,4,7.0,4.0,7.0,6.0,22,2,8,5,3,7.0,0
1424,2673,0,0,1,28,2,4.0,2.0,8.0,2,9.0,2.0,3.0,4.0,22,2,8,5,3,7.0,0
1425,2674,0,0,1,42,2,3.0,3.0,6.0,2,7.0,7.0,5.0,5.0,22,2,8,5,3,7.0,0
1426,2675,0,0,0,30,2,5.0,4.0,6.0,3,7.0,6.0,6.0,4.0,22,2,8,5,3,7.0,0
1427,2676,0,0,1,31,2,5.0,6.0,7.0,2,7.0,6.0,7.0,7.0,22,2,8,5,3,7.0,1
1429,2678,0,0,1,23,2,9.0,6.0,8.0,2,9.0,9.0,7.0,8.0,22,2,4,10,3,7.0,1
1430,2679,0,0,0,26,2,4.0,5.0,8.0,4,7.0,6.0,5.0,4.0,22,2,4,10,3,7.0,0
1431,2680,0,0,1,27,2,8.0,9.0,9.0,2,9.0,9.0,9.0,9.0,22,2,4,10,3,7.0,1
1432,2681,0,0,1,26,2,7.0,8.0,8.0,2,9.0,6.0,9.0,6.0,22,2,4,10,3,7.0,1
1433,2682,0,0,1,24,2,5.0,6.0,6.0,2,8.0,6.0,6.0,6.0,22,2,4,10,3,7.0,1
1434,2683,0,0,1,26,2,7.0,7.0,7.0,2,7.0,7.0,6.0,7.0,22,2,4,10,3,7.0,1
1435,2684,0,0,0,25,2,9.0,9.0,9.0,6,9.0,9.0,8.0,8.0,22,2,4,10,3,7.0,1
1436,2685,0,0,0,27,2,7.0,3.0,7.0,4,9.0,6.0,6.0,6.0,22,2,4,10,3,7.0,1
1437,2686,0,0,1,27,2,7.0,3.0,5.0,2,6.0,8.0,6.0,7.0,22,2,4,10,3,7.0,1
1438,2687,0,0,1,28,2,8.0,7.0,9.0,2,9.0,9.0,8.0,8.0,22,2,4,10,3,7.0,1
1439,2688,0,0,1,32,2,7.0,5.0,8.0,2,8.0,6.0,5.0,5.0,22,2,4,10,3,7.0,0
1440,2689,0,0,0,28,2,7.0,7.0,5.0,3,7.0,6.0,8.0,6.0,22,2,4,10,3,7.0,1
1441,2690,0,0,1,23,2,7.0,5.0,8.0,2,8.0,5.0,5.0,7.0,22,2,4,10,3,7.0,0
1442,2691,0,0,1,26,2,4.0,5.0,7.0,2,7.0,5.0,6.0,5.0,22,2,4,10,3,7.0,0
1443,2692,0,0,0,24,2,7.0,8.0,7.0,4,7.0,6.0,5.0,5.0,22,2,4,10,3,7.0,1
1444,2693,0,0,1,28,2,4.0,2.0,6.0,2,9.0,6.0,1.0,3.0,22,2,4,10,3,7.0,0
1445,2694,0,0,1,42,2,7.0,4.0,7.0,2,8.0,7.0,5.0,7.0,22,2,4,10,3,7.0,1
1446,2695,0,0,0,30,2,7.0,6.0,8.0,3,8.0,8.0,5.0,5.0,22,2,4,10,3,7.0,1
1447,2696,0,0,1,31,2,6.0,5.0,8.0,2,8.0,7.0,7.0,8.0,22,2,4,10,3,7.0,1
1449,2698,0,0,1,23,8,8.0,6.0,7.0,2,8.0,9.0,6.0,8.0,26,2,8,6,4,7.0,1
1450,2699,0,0,0,26,8,5.0,6.0,7.0,4,7.0,6.0,6.0,7.0,26,2,8,6,4,7.0,1
1451,2700,0,0,1,27,8,9.0,5.0,10.0,2,10.0,7.0,10.0,10.0,26,2,8,6,4,7.0,0
1452,2701,0,0,1,26,8,6.0,5.0,6.0,2,7.0,4.0,7.0,7.0,26,2,8,6,4,7.0,0
1453,2702,0,0,1,24,8,5.0,4.0,5.0,2,5.0,6.0,6.0,6.0,26,2,8,6,4,7.0,1
1454,2703,0,0,1,26,8,6.0,5.0,6.0,2,8.0,6.0,7.0,6.0,26,2,8,6,4,7.0,1
1455,2704,0,0,0,25,8,8.0,7.0,8.0,6,8.0,7.0,10.0,8.0,26,2,8,6,4,7.0,0
1456,2705,0,0,0,27,8,4.0,3.0,5.0,4,6.0,4.0,7.0,6.0,26,2,8,6,4,7.0,0
1457,2706,0,0,1,27,8,4.0,3.0,6.0,2,2.0,7.0,8.0,2.0,26,2,8,6,4,7.0,0
1458,2707,0,0,1,28,8,6.0,2.0,8.0,2,8.0,8.0,7.0,8.0,26,2,8,6,4,7.0,1
1459,2708,0,0,1,32,8,2.0,1.0,2.0,2,3.0,6.0,3.0,1.0,26,2,8,6,4,2.0,0
1460,2709,0,0,0,28,8,7.0,9.0,7.0,3,7.0,7.0,7.0,8.0,26,2,8,6,4,2.0,1
1461,2710,0,0,1,23,8,4.0,6.0,3.0,2,5.0,3.0,6.0,7.0,26,2,8,6,4,2.0,0
1462,2711,0,0,1,26,8,3.0,5.0,4.0,2,5.0,4.0,5.0,5.0,26,2,8,6,4,2.0,0
1463,2712,0,0,0,24,8,4.0,4.0,7.0,4,5.0,4.0,4.0,5.0,26,2,8,6,4,2.0,0
1464,2713,0,0,1,28,8,3.0,6.0,5.0,2,8.0,3.0,8.0,5.0,26,2,8,6,4,2.0,0
1465,2714,0,0,1,42,8,3.0,3.0,8.0,2,8.0,5.0,7.0,7.0,26,2,8,6,4,2.0,0
1466,2715,0,0,0,30,8,5.0,6.0,3.0,3,6.0,6.0,10.0,7.0,26,2,8,6,4,2.0,0
1467,2716,0,0,1,31,8,6.0,6.0,7.0,2,6.0,6.0,6.0,7.0,26,2,8,6,4,2.0,1
1469,2718,0,0,1,23,10,8.0,6.0,9.0,2,8.0,10.0,6.0,8.0,23,2,5,5,5,2.0,1
1470,2719,0,0,0,26,10,2.0,2.0,8.0,4,8.0,6.0,6.0,3.0,23,2,5,5,5,2.0,0
1471,2720,0,0,1,27,10,6.0,5.0,8.0,2,7.0,7.0,7.0,8.0,23,2,5,5,5,2.0,1
1472,2721,0,0,1,26,10,5.0,5.0,6.0,2,5.0,5.0,5.0,4.0,23,2,5,5,5,2.0,0
1473,2722,0,0,1,24,10,6.0,7.0,6.0,2,7.0,6.0,6.0,6.0,23,2,5,5,5,2.0,1
1474,2723,0,0,1,26,10,6.0,5.0,7.0,2,7.0,8.0,5.0,6.0,23,2,5,5,5,2.0,1
1475,2724,0,1,0,25,10,10.0,10.0,10.0,6,10.0,8.0,10.0,10.0,23,2,5,5,5,2.0,1
1476,2725,0,1,0,27,10,5.0,3.0,5.0,4,7.0,5.0,6.0,6.0,23,2,5,5,5,2.0,1
1477,2726,0,0,1,27,10,5.0,4.0,5.0,2,6.0,7.0,2.0,8.0,23,2,5,5,5,2.0,1
1478,2727,0,0,1,28,10,8.0,7.0,8.0,2,8.0,8.0,7.0,8.0,23,2,5,5,5,2.0,1
1479,2728,0,0,1,32,10,5.0,5.0,1.0,2,5.0,5.0,5.0,4.0,23,2,5,5,5,9.0,0
1480,2729,0,0,0,28,10,4.0,4.0,4.0,3,5.0,7.0,7.0,3.0,23,2,5,5,5,9.0,0
1481,2730,0,0,1,23,10,4.0,3.0,7.0,2,7.0,3.0,6.0,2.0,23,2,5,5,5,9.0,0
1482,2731,0,0,1,26,10,3.0,3.0,5.0,2,6.0,3.0,5.0,5.0,23,2,5,5,5,9.0,0
1483,2732,0,0,0,24,10,5.0,6.0,7.0,4,7.0,6.0,7.0,4.0,23,2,5,5,5,9.0,1
1484,2733,0,0,1,28,10,4.0,3.0,5.0,2,4.0,3.0,3.0,2.0,23,2,5,5,5,9.0,0
1485,2734,0,0,1,42,10,7.0,6.0,8.0,2,8.0,6.0,5.0,8.0,23,2,5,5,5,9.0,1
1486,2735,0,0,0,30,10,6.0,4.0,6.0,3,8.0,7.0,6.0,6.0,23,2,5,5,5,9.0,1
1487,2736,0,0,1,31,10,8.0,7.0,9.0,2,8.0,8.0,8.0,8.0,23,2,5,5,5,9.0,1
1489,2738,0,0,0,23,8,7.0,5.0,8.0,2,8.0,7.0,7.0,5.0,31,1,2,2,6,9.0,0
1490,2739,0,0,0,26,8,6.0,6.0,8.0,4,7.0,6.0,8.0,7.0,31,1,2,2,6,9.0,0
1491,2740,0,0,0,27,8,7.0,5.0,10.0,2,8.0,5.0,5.0,7.0,31,1,2,2,6,9.0,0
1492,2741,0,0,0,26,8,5.0,4.0,7.0,2,7.0,3.0,5.0,5.0,31,1,2,2,6,9.0,0
1493,2742,0,1,0,24,8,5.0,5.0,7.0,2,8.0,5.0,6.0,5.0,31,1,2,2,6,9.0,1
1494,2743,0,0,0,26,8,5.0,6.0,6.0,2,6.0,5.0,5.0,5.0,31,1,2,2,6,9.0,0
1495,2744,0,1,0,25,8,10.0,10.0,10.0,6,10.0,10.0,10.0,10.0,31,1,2,2,6,9.0,1
1496,2745,0,1,0,27,8,7.0,5.0,6.0,4,7.0,6.0,7.0,7.0,31,1,2,2,6,9.0,1
1497,2746,0,0,0,27,8,6.0,4.0,5.0,2,6.0,6.0,5.0,2.0,31,1,2,2,6,9.0,0
1498,2747,0,1,0,28,8,7.0,6.0,9.0,2,10.0,10.0,9.0,8.0,31,1,2,2,6,9.0,1
1499,2748,0,1,0,32,8,5.0,9.0,7.0,2,8.0,6.0,8.0,8.0,31,1,2,2,6,7.0,1
1500,2749,0,1,0,28,8,7.0,8.0,8.0,3,8.0,6.0,7.0,8.0,31,1,2,2,6,7.0,1
1501,2750,0,0,0,23,8,7.0,5.0,8.0,2,8.0,6.0,8.0,7.0,31,1,2,2,6,7.0,0
1502,2751,0,0,0,26,8,3.0,3.0,5.0,2,6.0,4.0,5.0,4.0,31,1,2,2,6,7.0,0
1503,2752,0,0,0,24,8,7.0,5.0,7.0,4,7.0,7.0,7.0,7.0,31,1,2,2,6,7.0,1
1504,2753,0,0,0,28,8,6.0,4.0,9.0,2,8.0,3.0,5.0,7.0,31,1,2,2,6,7.0,0
1505,2754,0,1,0,42,8,6.0,7.0,8.0,2,9.0,6.0,7.0,8.0,31,1,2,2,6,7.0,1
1506,2755,0,0,0,30,8,7.0,8.0,9.0,3,9.0,5.0,7.0,8.0,31,1,2,2,6,7.0,0
1507,2756,0,0,0,31,8,6.0,5.0,7.0,2,6.0,6.0,6.0,5.0,31,1,2,2,6,7.0,0
1509,2758,0,0,1,23,10,9.0,6.0,8.0,2,8.0,10.0,8.0,8.0,23,2,9,5,6,7.0,1
1510,2759,0,0,0,26,10,8.0,5.0,7.0,4,4.0,8.0,4.0,9.0,23,2,9,5,6,7.0,1
1511,2760,0,0,1,27,10,8.0,8.0,10.0,2,10.0,10.0,8.0,10.0,23,2,9,5,6,7.0,1
1512,2761,0,0,1,26,10,9.0,5.0,7.0,2,6.0,9.0,6.0,8.0,23,2,9,5,6,7.0,1
1513,2762,0,0,1,24,10,6.0,4.0,5.0,2,6.0,6.0,6.0,7.0,23,2,9,5,6,7.0,1
1514,2763,0,1,1,26,10,8.0,8.0,6.0,2,8.0,8.0,5.0,9.0,23,2,9,5,6,7.0,1
1515,2764,0,0,0,25,10,9.0,9.0,9.0,6,10.0,10.0,9.0,10.0,23,2,9,5,6,7.0,1
1516,2765,0,0,0,27,10,9.0,5.0,7.0,4,7.0,8.0,9.0,9.0,23,2,9,5,6,7.0,1
1517,2766,0,0,1,27,10,7.0,4.0,4.0,2,8.0,8.0,4.0,6.0,23,2,9,5,6,7.0,1
1518,2767,0,0,1,28,10,7.0,5.0,7.0,2,6.0,10.0,10.0,8.0,23,2,9,5,6,7.0,1
1519,2768,0,0,1,32,10,6.0,5.0,6.0,2,6.0,8.0,5.0,7.0,23,2,9,5,6,2.0,1
1520,2769,0,0,0,28,10,8.0,7.0,6.0,3,5.0,9.0,9.0,8.0,23,2,9,5,6,2.0,1
1521,2770,0,1,1,23,10,8.0,7.0,7.0,2,7.0,9.0,7.0,9.0,23,2,9,5,6,2.0,1
1522,2771,0,1,1,26,10,9.0,8.0,8.0,2,7.0,8.0,8.0,9.0,23,2,9,5,6,2.0,1
1523,2772,0,0,0,24,10,6.0,5.0,5.0,4,6.0,7.0,6.0,8.0,23,2,9,5,6,2.0,1
1524,2773,0,0,1,28,10,6.0,6.0,5.0,2,5.0,8.0,3.0,8.0,23,2,9,5,6,2.0,1
1525,2774,0,0,1,42,10,8.0,7.0,7.0,2,7.0,9.0,6.0,7.0,23,2,9,5,6,2.0,1
1526,2775,0,0,0,30,10,5.0,4.0,4.0,3,5.0,7.0,8.0,7.0,23,2,9,5,6,2.0,0
1527,2776,0,0,1,31,10,7.0,7.0,7.0,2,7.0,8.0,8.0,8.0,23,2,9,5,6,2.0,1
1529,2778,0,0,0,23,10,7.0,6.0,9.0,2,8.0,8.0,8.0,7.0,25,1,2,1,5,2.0,1
1530,2779,0,1,0,26,10,7.0,5.0,7.0,4,5.0,7.0,7.0,7.0,25,1,2,1,5,2.0,1
1531,2780,0,0,0,27,10,7.0,9.0,9.0,2,9.0,8.0,9.0,9.0,25,1,2,1,5,2.0,1
1532,2781,0,1,0,26,10,8.0,7.0,8.0,2,8.0,7.0,8.0,9.0,25,1,2,1,5,2.0,1
1533,2782,0,0,0,24,10,5.0,4.0,6.0,2,6.0,7.0,7.0,8.0,25,1,2,1,5,2.0,1
1534,2783,0,1,0,26,10,7.0,7.0,7.0,2,7.0,7.0,6.0,7.0,25,1,2,1,5,2.0,1
1535,2784,0,1,0,25,10,8.0,8.0,9.0,6,9.0,9.0,9.0,10.0,25,1,2,1,5,2.0,1
1536,2785,0,0,0,27,10,8.0,5.0,7.0,4,7.0,7.0,8.0,8.0,25,1,2,1,5,2.0,1
1537,2786,0,0,0,27,10,8.0,5.0,7.0,2,7.0,8.0,2.0,8.0,25,1,2,1,5,2.0,1
1538,2787,0,0,0,28,10,6.0,6.0,8.0,2,8.0,10.0,7.0,8.0,25,1,2,1,5,2.0,1
1539,2788,0,1,0,32,10,6.0,5.0,6.0,2,5.0,7.0,5.0,5.0,25,1,2,1,5,2.0,1
1540,2789,0,0,0,28,10,8.0,6.0,10.0,3,9.0,8.0,9.0,9.0,25,1,2,1,5,2.0,1
1541,2790,0,1,0,23,10,8.0,6.0,7.0,2,8.0,8.0,7.0,8.0,25,1,2,1,5,2.0,1
1542,2791,0,1,0,26,10,8.0,7.0,8.0,2,8.0,8.0,8.0,8.0,25,1,2,1,5,2.0,1
1543,2792,0,0,0,24,10,7.0,6.0,6.0,4,6.0,8.0,6.0,8.0,25,1,2,1,5,2.0,1
1544,2793,0,1,0,28,10,7.0,3.0,8.0,2,7.0,6.0,6.0,5.0,25,1,2,1,5,2.0,1
1545,2794,0,1,0,42,10,7.0,7.0,8.0,2,7.0,9.0,7.0,8.0,25,1,2,1,5,2.0,1
1546,2795,0,1,0,30,10,8.0,7.0,8.0,3,7.0,8.0,6.0,9.0,25,1,2,1,5,2.0,1
1547,2796,0,0,0,31,10,6.0,6.0,7.0,2,8.0,7.0,8.0,8.0,25,1,2,1,5,2.0,1
1549,2798,0,0,0,23,13,7.0,6.0,8.0,2,8.0,7.0,8.0,7.0,28,1,7,3,7,2.0,0
1550,2799,0,0,0,26,13,5.0,5.0,5.0,4,6.0,4.0,8.0,5.0,28,1,7,3,7,2.0,0
1551,2800,0,0,0,27,13,6.0,6.0,9.0,2,9.0,6.0,7.0,8.0,28,1,7,3,7,2.0,1
1552,2801,0,0,0,26,13,5.0,5.0,7.0,2,7.0,4.0,5.0,5.0,28,1,7,3,7,2.0,0
1553,2802,0,0,0,24,13,2.0,1.0,4.0,2,5.0,3.0,4.0,5.0,28,1,7,3,7,2.0,0
1554,2803,0,0,0,26,13,5.0,5.0,7.0,2,6.0,5.0,5.0,5.0,28,1,7,3,7,2.0,0
1555,2804,0,0,0,25,13,9.0,9.0,9.0,6,9.0,9.0,9.0,9.0,28,1,7,3,7,2.0,1
1556,2805,0,0,0,27,13,4.0,2.0,8.0,4,6.0,4.0,3.0,6.0,28,1,7,3,7,2.0,0
1557,2806,0,0,0,27,13,4.0,3.0,4.0,2,5.0,6.0,6.0,7.0,28,1,7,3,7,2.0,0
1558,2807,0,0,0,28,13,6.0,4.0,9.0,2,6.0,8.0,6.0,4.0,28,1,7,3,7,2.0,0
1559,2808,0,0,0,32,13,7.0,7.0,8.0,2,6.0,5.0,7.0,7.0,28,1,7,3,7,7.0,0
1560,2809,0,0,0,28,13,7.0,7.0,8.0,3,7.0,6.0,7.0,8.0,28,1,7,3,7,7.0,1
1561,2810,0,0,0,23,13,6.0,5.0,8.0,2,8.0,5.0,8.0,7.0,28,1,7,3,7,7.0,0
1562,2811,0,0,0,26,13,4.0,4.0,7.0,2,7.0,4.0,4.0,5.0,28,1,7,3,7,7.0,0
1563,2812,0,0,0,24,13,6.0,4.0,7.0,4,7.0,6.0,7.0,7.0,28,1,7,3,7,7.0,1
1564,2813,0,0,0,28,13,3.0,3.0,9.0,2,8.0,3.0,6.0,5.0,28,1,7,3,7,7.0,0
1565,2814,0,0,0,42,13,3.0,4.0,8.0,2,6.0,5.0,6.0,5.0,28,1,7,3,7,7.0,0
1566,2815,0,0,0,30,13,5.0,7.0,6.0,3,6.0,6.0,6.0,5.0,28,1,7,3,7,7.0,0
1567,2816,0,0,0,31,13,6.0,5.0,7.0,2,7.0,6.0,7.0,6.0,28,1,7,3,7,7.0,0
