,Unnamed: 0,gender,match,samerace,age_o,field_cd,like_o,shar_o,sinc_o,race_o,intel_o,attr_o,amb_o,fun_o,age,race,imprace,imprelig,exphappy,career_c,dec_o
892,1765.0,0.0,1.0,0.0,28.0,3.0,8.0,5.0,9.0,3.0,8.0,8.0,6.0,8.0,26.0,2.0,9.0,6.0,6.0,4.0,1.0
893,1786.0,0.0,0.0,1.0,23.0,13.0,9.0,5.0,8.0,2.0,8.0,10.0,7.0,7.0,24.0,2.0,1.0,4.0,7.0,4.0,1.0
894,1787.0,0.0,1.0,1.0,28.0,13.0,7.0,4.0,7.0,2.0,7.0,7.0,6.600160470714095,6.0,24.0,2.0,1.0,4.0,7.0,4.0,1.0
895,1788.0,0.0,0.0,0.0,29.0,13.0,6.0,5.529150471960023,9.0,1.0,8.0,6.0,9.0,7.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
896,1789.0,0.0,0.0,1.0,22.0,13.0,7.0,4.0,7.0,2.0,8.0,8.0,6.0,7.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
897,1790.0,0.0,0.0,0.0,27.0,13.0,5.0,5.0,7.0,4.0,7.0,6.0,6.0,6.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
898,1791.0,0.0,0.0,1.0,26.0,13.0,6.0,5.0,7.0,2.0,7.0,7.0,6.0,5.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
899,1792.0,0.0,0.0,1.0,27.0,13.0,6.0,5.529150471960023,7.0,2.0,9.0,8.0,6.600160470714095,7.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
900,1793.0,0.0,0.0,1.0,30.0,13.0,6.0,6.0,8.0,2.0,9.0,8.0,8.0,7.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
901,1794.0,0.0,0.0,0.0,26.0,13.0,5.0,5.529150471960023,4.0,6.0,8.0,4.0,6.600160470714095,4.0,24.0,2.0,1.0,4.0,7.0,4.0,0.0
902,1795.0,0.0,1.0,1.0,23.0,13.0,6.0,4.0,6.0,2.0,7.0,7.0,4.0,6.0,24.0,2.0,1.0,4.0,7.0,4.0,1.0
903,1796.0,0.0,1.0,0.0,23.0,13.0,8.0,8.0,8.0,4.0,7.0,8.0,7.0,7.0,24.0,2.0,1.0,4.0,7.0,6.0,1.0
904,1797.0,0.0,1.0,1.0,28.0,13.0,8.0,8.0,8.0,2.0,9.0,8.0,7.0,8.0,24.0,2.0,1.0,4.0,7.0,6.0,1.0
905,1798.0,0.0,0.0,0.0,28.0,13.0,7.0,7.0,7.0,4.0,7.0,7.0,5.0,7.0,24.0,2.0,1.0,4.0,7.0,6.0,1.0
906,1799.0,0.0,1.0,1.0,29.0,13.0,7.0,7.0,8.0,2.0,9.0,7.0,8.0,9.0,24.0,2.0,1.0,4.0,7.0,6.0,1.0
907,1800.0,0.0,1.0,1.0,27.0,13.0,6.0,6.0,7.0,2.0,6.0,8.0,7.0,7.0,24.0,2.0,1.0,4.0,7.0,6.0,1.0
908,1801.0,0.0,1.0,1.0,22.0,13.0,7.0,5.0,7.0,2.0,7.0,8.0,5.0,7.0,24.0,2.0,1.0,4.0,7.0,6.0,1.0
909,1802.0,0.0,0.0,1.0,23.0,1.0,7.0,7.0,8.0,2.0,9.0,6.0,8.0,6.0,33.0,2.0,6.0,2.0,6.0,6.0,1.0
910,1803.0,0.0,0.0,1.0,28.0,1.0,5.0,4.0,7.0,2.0,7.0,5.0,4.0,5.0,33.0,2.0,6.0,2.0,6.0,6.0,0.0
911,1804.0,0.0,0.0,0.0,29.0,1.0,4.0,3.0,9.0,1.0,7.0,4.0,8.0,5.0,33.0,2.0,6.0,2.0,6.0,6.0,0.0
912,1805.0,0.0,0.0,1.0,22.0,1.0,4.0,6.0,10.0,2.0,8.0,5.0,10.0,5.0,33.0,2.0,6.0,2.0,6.0,6.0,0.0
913,1806.0,0.0,0.0,0.0,27.0,1.0,3.0,2.0,6.0,4.0,6.0,3.0,7.0,2.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
914,1807.0,0.0,0.0,1.0,26.0,1.0,5.0,4.0,8.0,2.0,7.0,5.0,6.0,6.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
915,1808.0,0.0,0.0,1.0,27.0,1.0,6.0,5.529150471960023,9.0,2.0,9.0,4.0,6.600160470714095,5.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
916,1809.0,0.0,0.0,1.0,30.0,1.0,6.0,4.0,9.0,2.0,9.0,6.0,8.0,6.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
917,1810.0,0.0,0.0,0.0,26.0,1.0,5.0,5.529150471960023,7.0,6.0,7.0,3.0,6.600160470714095,5.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
918,1811.0,0.0,0.0,1.0,23.0,1.0,3.0,2.0,7.0,2.0,6.0,3.0,5.0,4.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
919,1812.0,0.0,0.0,0.0,23.0,1.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
920,1813.0,0.0,0.0,1.0,28.0,1.0,7.0,8.0,9.0,2.0,9.0,7.0,8.0,8.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
921,1814.0,0.0,0.0,0.0,28.0,1.0,4.0,3.0,7.0,4.0,7.0,5.0,7.0,5.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
922,1815.0,0.0,0.0,1.0,29.0,1.0,6.0,9.0,8.0,2.0,9.0,5.0,7.0,6.0,33.0,2.0,6.0,2.0,6.0,5.0,0.0
923,1816.0,0.0,0.0,1.0,27.0,1.0,1.0,1.0,8.0,2.0,9.0,6.44550702811245,8.0,2.0,33.0,2.0,6.0,2.0,6.0,7.0,0.0
924,1817.0,0.0,0.0,1.0,22.0,1.0,3.0,5.0,6.0,2.0,5.0,4.0,5.0,4.0,33.0,2.0,6.0,2.0,6.0,7.0,0.0
925,1818.0,0.0,0.0,1.0,23.0,10.0,9.0,8.0,9.0,2.0,9.0,9.0,7.0,7.0,23.0,2.0,5.0,2.0,5.0,7.0,1.0
926,1819.0,0.0,0.0,1.0,28.0,10.0,9.0,9.0,8.0,2.0,8.0,8.0,7.0,8.0,23.0,2.0,5.0,2.0,5.0,7.0,1.0
927,1820.0,0.0,0.0,0.0,29.0,10.0,7.0,7.0,8.0,1.0,9.0,6.0,9.0,9.0,23.0,2.0,5.0,2.0,5.0,7.0,0.0
928,1821.0,0.0,0.0,1.0,22.0,10.0,5.0,1.0,8.0,2.0,10.0,6.0,3.0,9.0,23.0,2.0,5.0,2.0,5.0,7.0,0.0
929,1822.0,0.0,1.0,0.0,27.0,10.0,8.0,5.0,7.0,4.0,7.0,8.0,7.0,7.0,23.0,2.0,5.0,2.0,5.0,7.0,1.0
930,1823.0,0.0,0.0,1.0,26.0,10.0,6.0,5.0,8.0,2.0,8.0,8.0,6.0,6.0,23.0,2.0,5.0,2.0,5.0,7.0,0.0
931,1824.0,0.0,0.0,1.0,27.0,10.0,7.0,5.0,7.0,2.0,9.0,7.0,6.0,7.0,23.0,2.0,5.0,2.0,5.0,7.0,0.0
932,1825.0,0.0,0.0,1.0,30.0,10.0,7.0,6.0,8.0,2.0,10.0,7.0,7.0,8.0,23.0,2.0,5.0,2.0,5.0,7.0,0.0
933,1826.0,0.0,0.0,0.0,26.0,10.0,8.0,5.529150471960023,7.0,6.0,9.0,7.0,6.600160470714095,9.0,23.0,2.0,5.0,2.0,5.0,10.0,1.0
934,1827.0,0.0,0.0,1.0,23.0,10.0,3.0,6.0,6.0,2.0,5.0,4.0,5.0,4.0,23.0,2.0,5.0,2.0,5.0,10.0,0.0
935,1828.0,0.0,0.0,0.0,23.0,10.0,7.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,23.0,2.0,5.0,2.0,5.0,10.0,1.0
936,1829.0,0.0,0.0,1.0,28.0,10.0,8.0,9.0,7.0,2.0,8.0,8.0,7.0,9.0,23.0,2.0,5.0,2.0,5.0,10.0,0.0
937,1830.0,0.0,0.0,0.0,28.0,10.0,6.265184626978146,5.529150471960023,7.245558375634518,4.0,7.291772473336719,6.44550702811245,6.600160470714095,6.513137755102041,23.0,2.0,5.0,2.0,5.0,10.0,0.0
938,1831.0,0.0,0.0,1.0,29.0,10.0,8.0,10.0,9.0,2.0,9.0,8.0,8.0,9.0,23.0,2.0,5.0,2.0,5.0,10.0,1.0
939,1832.0,0.0,0.0,1.0,27.0,10.0,4.0,4.0,7.0,2.0,8.0,4.0,6.0,5.0,23.0,2.0,5.0,2.0,5.0,10.0,0.0
940,1833.0,0.0,0.0,1.0,22.0,10.0,4.0,5.0,7.0,2.0,6.0,5.0,6.0,6.0,23.0,2.0,5.0,2.0,5.0,10.0,0.0
941,1834.0,0.0,0.0,1.0,23.0,10.0,9.0,8.0,8.0,2.0,9.0,9.0,7.0,7.0,24.0,2.0,9.0,7.0,5.0,10.0,1.0
942,1835.0,0.0,0.0,1.0,28.0,10.0,8.0,9.0,8.0,2.0,8.0,8.0,7.0,7.0,24.0,2.0,9.0,7.0,5.0,10.0,1.0
943,1836.0,0.0,0.0,0.0,29.0,10.0,5.0,3.0,8.0,1.0,9.0,4.0,10.0,4.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
944,1837.0,0.0,0.0,1.0,22.0,10.0,4.0,3.0,8.0,2.0,10.0,6.0,5.0,7.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
945,1838.0,0.0,0.0,0.0,27.0,10.0,6.0,5.0,6.0,4.0,7.0,5.0,6.0,7.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
946,1839.0,0.0,0.0,1.0,26.0,10.0,5.0,3.0,7.0,2.0,6.0,6.0,5.0,8.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
947,1840.0,0.0,0.0,1.0,27.0,10.0,7.0,7.0,8.0,2.0,9.0,4.0,6.600160470714095,8.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
948,1841.0,0.0,0.0,1.0,30.0,10.0,6.0,5.0,8.0,2.0,9.0,6.0,8.0,6.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
949,1842.0,0.0,0.0,0.0,26.0,10.0,5.0,5.529150471960023,7.0,6.0,7.0,5.0,6.600160470714095,6.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
950,1843.0,0.0,0.0,1.0,23.0,10.0,3.0,5.0,6.0,2.0,6.0,2.0,5.0,4.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
951,1844.0,0.0,0.0,0.0,23.0,10.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,24.0,2.0,9.0,7.0,5.0,10.0,1.0
952,1845.0,0.0,0.0,1.0,28.0,10.0,8.0,8.0,9.0,2.0,9.0,7.0,9.0,8.0,24.0,2.0,9.0,7.0,5.0,10.0,0.0
953,1846.0,0.0,0.0,0.0,28.0,10.0,6.0,8.0,7.0,4.0,6.0,6.0,6.0,6.0,24.0,2.0,9.0,7.0,5.0,7.0,1.0
954,1847.0,0.0,0.0,1.0,29.0,10.0,6.0,3.0,8.0,2.0,9.0,6.0,8.0,5.0,24.0,2.0,9.0,7.0,5.0,7.0,1.0
955,1848.0,0.0,0.0,1.0,27.0,10.0,3.0,2.0,7.0,2.0,9.0,2.0,4.0,2.0,24.0,2.0,9.0,7.0,5.0,7.0,0.0
956,1849.0,0.0,0.0,1.0,22.0,10.0,4.0,5.0,6.0,2.0,6.0,4.0,5.0,5.0,24.0,2.0,9.0,7.0,5.0,7.0,0.0
957,1850.0,0.0,0.0,1.0,23.0,6.0,9.0,8.0,9.0,2.0,8.0,8.0,7.0,7.0,36.0,2.0,1.0,7.0,5.0,7.0,1.0
958,1851.0,0.0,0.0,1.0,28.0,6.0,5.0,5.529150471960023,8.0,2.0,8.0,6.0,6.0,5.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
959,1852.0,0.0,0.0,0.0,29.0,6.0,4.0,5.529150471960023,8.0,1.0,7.291772473336719,5.0,7.0,6.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
960,1853.0,0.0,0.0,1.0,22.0,6.0,4.0,5.0,6.0,2.0,7.0,5.0,5.0,4.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
961,1854.0,0.0,0.0,0.0,27.0,6.0,4.0,3.0,6.0,4.0,8.0,4.0,6.0,3.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
962,1855.0,0.0,0.0,1.0,26.0,6.0,6.0,7.0,8.0,2.0,7.0,5.0,7.0,6.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
963,1856.0,0.0,1.0,1.0,27.0,6.0,10.0,8.0,10.0,2.0,10.0,9.0,8.0,8.0,36.0,2.0,1.0,7.0,5.0,2.0,1.0
964,1857.0,0.0,0.0,1.0,30.0,6.0,7.0,7.0,7.0,2.0,9.0,8.0,7.0,7.0,36.0,2.0,1.0,7.0,5.0,2.0,1.0
965,1858.0,0.0,0.0,0.0,26.0,6.0,7.0,5.529150471960023,7.0,6.0,7.0,7.0,6.600160470714095,7.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
966,1859.0,0.0,0.0,1.0,23.0,6.0,3.0,3.0,6.0,2.0,8.0,3.0,5.0,2.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
967,1860.0,0.0,0.0,0.0,23.0,6.0,4.0,3.0,6.0,4.0,7.0,4.0,6.0,6.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
968,1861.0,0.0,0.0,1.0,28.0,6.0,7.0,7.0,8.0,2.0,9.0,7.0,8.0,7.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
969,1862.0,0.0,0.0,0.0,28.0,6.0,5.0,5.0,7.0,4.0,7.0,5.0,6.0,6.0,36.0,2.0,1.0,7.0,5.0,2.0,1.0
970,1863.0,0.0,0.0,1.0,29.0,6.0,8.0,7.0,8.0,2.0,9.0,6.0,7.0,6.0,36.0,2.0,1.0,7.0,5.0,2.0,1.0
971,1864.0,0.0,0.0,1.0,27.0,6.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,1.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
972,1865.0,0.0,0.0,1.0,22.0,6.0,4.0,4.0,6.0,2.0,5.0,5.0,5.0,5.0,36.0,2.0,1.0,7.0,5.0,2.0,0.0
973,1866.0,0.0,0.0,0.0,23.0,8.0,8.0,6.0,7.0,2.0,7.0,9.0,8.0,9.0,26.0,4.0,3.0,3.0,5.0,5.5712484237074404,1.0
974,1867.0,0.0,0.0,0.0,28.0,8.0,5.0,3.0,6.0,2.0,6.0,6.0,6.0,6.0,26.0,4.0,3.0,3.0,5.0,5.5712484237074404,0.0
975,1868.0,0.0,1.0,0.0,29.0,8.0,6.0,7.0,10.0,1.0,9.0,8.0,8.0,8.0,26.0,4.0,3.0,3.0,5.0,5.5712484237074404,1.0
976,1869.0,0.0,0.0,0.0,22.0,8.0,4.0,6.0,8.0,2.0,9.0,7.0,6.0,10.0,26.0,4.0,3.0,3.0,5.0,5.5712484237074404,0.0
977,1870.0,0.0,0.0,1.0,27.0,8.0,5.0,5.0,7.0,4.0,7.0,5.0,7.0,8.0,26.0,4.0,3.0,3.0,5.0,5.5712484237074404,1.0
978,1871.0,0.0,0.0,0.0,26.0,8.0,6.0,8.0,9.0,2.0,7.0,7.0,7.0,8.0,26.0,4.0,3.0,3.0,5.0,8.0,0.0
979,1872.0,0.0,0.0,0.0,27.0,8.0,6.0,5.0,6.0,2.0,6.0,9.0,6.0,8.0,26.0,4.0,3.0,3.0,5.0,8.0,0.0
980,1873.0,0.0,1.0,0.0,30.0,8.0,8.0,5.0,8.0,2.0,8.0,7.0,8.0,10.0,26.0,4.0,3.0,3.0,5.0,8.0,1.0
981,1874.0,0.0,1.0,0.0,26.0,8.0,8.0,5.529150471960023,8.0,6.0,8.0,8.0,6.600160470714095,9.0,26.0,4.0,3.0,3.0,5.0,8.0,1.0
982,1875.0,0.0,0.0,0.0,23.0,8.0,5.0,4.0,6.0,2.0,5.0,3.0,2.0,8.0,26.0,4.0,3.0,3.0,5.0,8.0,0.0
983,1876.0,0.0,0.0,1.0,23.0,8.0,5.0,7.0,7.0,4.0,8.0,4.0,5.0,7.0,26.0,4.0,3.0,3.0,5.0,7.0,0.0
984,1877.0,0.0,1.0,0.0,28.0,8.0,9.0,5.529150471960023,8.0,2.0,8.0,10.0,8.0,9.0,26.0,4.0,3.0,3.0,5.0,7.0,1.0
985,1878.0,0.0,0.0,1.0,28.0,8.0,6.0,7.0,7.0,4.0,7.0,7.0,6.0,6.0,26.0,4.0,3.0,3.0,5.0,7.0,1.0
986,1879.0,0.0,0.0,0.0,29.0,8.0,9.0,4.0,6.0,2.0,7.0,5.0,7.0,9.0,26.0,4.0,3.0,3.0,5.0,7.0,0.0
987,1880.0,0.0,1.0,0.0,27.0,8.0,8.0,6.0,4.0,2.0,7.291772473336719,8.0,8.0,7.0,26.0,4.0,3.0,3.0,5.0,7.0,1.0
988,1881.0,0.0,0.0,0.0,22.0,8.0,4.0,4.0,7.0,2.0,5.0,5.0,6.0,6.0,26.0,4.0,3.0,3.0,5.0,2.0,0.0
989,1882.0,0.0,0.0,0.0,23.0,8.0,8.0,7.0,8.0,2.0,8.0,9.0,7.0,7.0,27.0,4.0,7.0,4.0,5.0,2.0,1.0
990,1883.0,0.0,0.0,0.0,28.0,8.0,6.0,5.529150471960023,6.0,2.0,6.0,7.0,5.0,5.0,27.0,4.0,7.0,4.0,5.0,2.0,0.0
991,1884.0,0.0,0.0,0.0,29.0,8.0,7.0,7.0,8.0,1.0,8.0,7.0,8.0,8.0,27.0,4.0,7.0,4.0,5.0,2.0,1.0
992,1885.0,0.0,0.0,0.0,22.0,8.0,5.0,5.0,6.0,2.0,8.0,6.0,7.0,5.0,27.0,4.0,7.0,4.0,5.0,2.0,0.0
993,1886.0,0.0,0.0,1.0,27.0,8.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,7.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
994,1887.0,0.0,0.0,0.0,26.0,8.0,7.0,5.0,8.0,2.0,8.0,8.0,6.0,7.0,27.0,4.0,7.0,4.0,5.0,7.0,0.0
995,1888.0,0.0,0.0,0.0,27.0,8.0,6.0,5.529150471960023,7.0,2.0,7.0,7.0,6.600160470714095,6.513137755102041,27.0,4.0,7.0,4.0,5.0,7.0,0.0
996,1889.0,0.0,0.0,0.0,30.0,8.0,8.0,5.0,8.0,2.0,9.0,8.0,9.0,6.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
997,1890.0,0.0,0.0,0.0,26.0,8.0,8.0,5.529150471960023,8.0,6.0,8.0,8.0,8.0,8.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
998,1891.0,0.0,0.0,0.0,23.0,8.0,5.0,3.0,5.0,2.0,6.0,6.0,4.0,5.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
999,1892.0,0.0,0.0,1.0,23.0,8.0,7.0,5.0,8.0,4.0,8.0,7.0,6.0,6.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
1000,1893.0,0.0,1.0,0.0,28.0,8.0,9.0,5.529150471960023,9.0,2.0,9.0,9.0,9.0,6.513137755102041,27.0,4.0,7.0,4.0,5.0,7.0,1.0
1001,1894.0,0.0,0.0,1.0,28.0,8.0,6.0,5.0,6.0,4.0,7.0,6.0,8.0,5.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
1002,1895.0,0.0,0.0,0.0,29.0,8.0,8.0,6.0,7.0,2.0,7.0,7.0,8.0,6.0,27.0,4.0,7.0,4.0,5.0,7.0,1.0
1003,1896.0,0.0,0.0,0.0,27.0,8.0,6.0,4.0,4.0,2.0,6.0,7.0,8.0,9.0,27.0,4.0,7.0,4.0,5.0,2.0,1.0
1004,1897.0,0.0,0.0,0.0,22.0,8.0,5.0,5.0,8.0,2.0,5.0,5.0,6.0,7.0,27.0,4.0,7.0,4.0,5.0,2.0,0.0
1005,1898.0,0.0,0.0,1.0,23.0,13.0,8.0,6.0,9.0,2.0,9.0,9.0,7.0,8.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1006,1899.0,0.0,0.0,1.0,28.0,13.0,7.0,6.0,9.0,2.0,7.0,8.0,7.0,7.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1007,1900.0,0.0,1.0,0.0,29.0,13.0,5.0,5.529150471960023,9.0,1.0,9.0,6.0,8.0,6.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1008,1901.0,0.0,0.0,1.0,22.0,13.0,7.0,7.0,6.0,2.0,7.0,7.0,8.0,5.0,28.0,2.0,3.0,3.0,4.0,2.0,0.0
1009,1902.0,0.0,0.0,0.0,27.0,13.0,6.0,5.0,6.0,4.0,6.0,8.0,7.0,7.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1010,1903.0,0.0,0.0,1.0,26.0,13.0,8.0,6.0,8.0,2.0,8.0,8.0,7.0,7.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1011,1904.0,0.0,0.0,1.0,27.0,13.0,5.0,5.529150471960023,6.0,2.0,6.0,6.0,6.600160470714095,6.0,28.0,2.0,3.0,3.0,4.0,2.0,0.0
1012,1905.0,0.0,0.0,1.0,30.0,13.0,7.0,5.0,7.0,2.0,9.0,9.0,6.0,7.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1013,1906.0,0.0,1.0,0.0,26.0,13.0,7.0,5.529150471960023,7.0,6.0,7.0,7.0,6.600160470714095,7.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1014,1907.0,0.0,0.0,1.0,23.0,13.0,7.0,4.0,6.0,2.0,6.0,6.0,4.0,5.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1015,1908.0,0.0,0.0,0.0,23.0,13.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,28.0,2.0,3.0,3.0,4.0,2.0,0.0
1016,1909.0,0.0,0.0,1.0,28.0,13.0,9.0,8.0,8.0,2.0,9.0,9.0,8.0,8.0,28.0,2.0,3.0,3.0,4.0,2.0,0.0
1017,1910.0,0.0,0.0,0.0,28.0,13.0,6.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1018,1911.0,0.0,1.0,1.0,29.0,13.0,9.0,10.0,7.0,2.0,8.0,8.0,9.0,6.0,28.0,2.0,3.0,3.0,4.0,2.0,1.0
1019,1912.0,0.0,1.0,1.0,27.0,13.0,6.0,7.0,4.0,2.0,7.0,6.0,6.0,5.0,28.0,2.0,3.0,3.0,4.0,1.0,1.0
1020,1913.0,0.0,1.0,1.0,22.0,13.0,8.0,8.0,8.0,2.0,8.0,8.0,7.0,8.0,28.0,2.0,3.0,3.0,4.0,1.0,1.0
1021,1914.0,0.0,0.0,1.0,23.0,7.0,9.0,7.0,8.0,2.0,9.0,10.0,7.0,7.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1022,1915.0,0.0,0.0,1.0,28.0,7.0,8.0,5.0,9.0,2.0,9.0,8.0,8.0,8.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1023,1916.0,0.0,0.0,0.0,29.0,7.0,7.0,3.0,10.0,1.0,9.0,7.0,8.0,8.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1024,1917.0,0.0,0.0,1.0,22.0,7.0,6.0,5.0,8.0,2.0,10.0,8.0,6.0,8.0,31.0,2.0,3.0,3.0,5.0,1.0,0.0
1025,1918.0,0.0,0.0,0.0,27.0,7.0,5.0,3.0,9.0,4.0,8.0,6.0,6.0,5.0,31.0,2.0,3.0,3.0,5.0,1.0,0.0
1026,1919.0,0.0,0.0,1.0,26.0,7.0,8.0,5.0,9.0,2.0,9.0,9.0,8.0,8.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1027,1920.0,0.0,0.0,1.0,27.0,7.0,9.0,9.0,10.0,2.0,9.0,9.0,6.600160470714095,9.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1028,1921.0,0.0,1.0,1.0,30.0,7.0,8.0,7.0,10.0,2.0,9.0,8.0,8.0,8.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1029,1922.0,0.0,0.0,0.0,26.0,7.0,7.0,5.529150471960023,7.0,6.0,9.0,5.0,9.0,8.0,31.0,2.0,3.0,3.0,5.0,1.0,0.0
1030,1923.0,0.0,1.0,1.0,23.0,7.0,6.0,4.0,5.0,2.0,6.0,7.0,5.0,7.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1031,1924.0,0.0,0.0,0.0,23.0,7.0,7.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1032,1925.0,0.0,0.0,1.0,28.0,7.0,8.0,8.0,8.0,2.0,9.0,7.0,9.0,7.0,31.0,2.0,3.0,3.0,5.0,1.0,0.0
1033,1926.0,0.0,0.0,0.0,28.0,7.0,6.0,7.0,7.0,4.0,7.0,6.0,6.0,7.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1034,1927.0,0.0,0.0,1.0,29.0,7.0,7.0,5.0,9.0,2.0,9.0,7.0,8.0,7.0,31.0,2.0,3.0,3.0,5.0,1.0,1.0
1035,1928.0,0.0,0.0,1.0,27.0,7.0,3.0,3.0,6.0,2.0,8.0,4.0,6.0,4.0,31.0,2.0,3.0,3.0,5.0,2.0,0.0
1036,1929.0,0.0,0.0,1.0,22.0,7.0,6.0,5.0,7.0,2.0,7.0,7.0,7.0,7.0,31.0,2.0,3.0,3.0,5.0,2.0,1.0
1037,1930.0,0.0,0.0,1.0,23.0,13.0,9.0,6.0,8.0,2.0,8.0,10.0,7.0,9.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1038,1931.0,0.0,0.0,1.0,28.0,13.0,7.0,5.529150471960023,8.0,2.0,7.0,8.0,7.0,7.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1039,1932.0,0.0,0.0,0.0,29.0,13.0,8.0,8.0,8.0,1.0,7.291772473336719,8.0,7.0,8.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1040,1933.0,0.0,0.0,1.0,22.0,13.0,8.0,5.0,8.0,2.0,8.0,10.0,8.0,9.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1041,1934.0,0.0,1.0,0.0,27.0,13.0,9.0,9.0,7.0,4.0,7.0,8.0,6.0,7.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1042,1935.0,0.0,0.0,1.0,26.0,13.0,8.0,5.0,9.0,2.0,8.0,8.0,6.0,7.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1043,1936.0,0.0,0.0,1.0,27.0,13.0,7.0,5.529150471960023,9.0,2.0,7.0,9.0,6.600160470714095,9.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1044,1937.0,0.0,0.0,1.0,30.0,13.0,6.0,3.0,9.0,2.0,8.0,10.0,7.0,10.0,28.0,2.0,1.0,2.0,3.0,2.0,0.0
1045,1938.0,0.0,0.0,0.0,26.0,13.0,6.265184626978146,5.529150471960023,8.0,6.0,8.0,8.0,6.600160470714095,8.0,28.0,2.0,1.0,2.0,3.0,2.0,0.0
1046,1939.0,0.0,0.0,1.0,23.0,13.0,7.0,4.0,8.0,2.0,5.0,8.0,3.0,4.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
1047,1940.0,0.0,0.0,0.0,23.0,13.0,8.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,28.0,2.0,1.0,2.0,3.0,2.0,1.0
